1.5894267207272605e-05,1.222650776929649e-06,1.94329023123896e-11,2.4865455450133598e-05
2.080727532494109e-06,1.4867630834406294e-07,3.0924479513925963e-13,3.0306393473099615e-06
1.1718806014471284e-07,7.865096722052082e-09,9.15540714641345e-16,1.595826506370038e-07
1.5802470443304628e-10,6.340374151629172e-11,5.722359631400526e-21,3.989646502562596e-10
